Region,Category,Kernel,Channel,Info_1,Info_2,Info_3
Cells,Texture,Variance,DNA,5,01,256
Cells,Texture,Variance,DNA,5,02,256
Cells,Texture,Variance,DNA,5,03,256
Cells,Texture,Variance,ER,10,00,256
Cells,Texture,Variance,ER,10,01,256
Cells,Texture,Variance,ER,10,02,256
Cells,Texture,Variance,ER,10,03,256
Cells,Texture,Variance,ER,3,00,256
Cells,Texture,Variance,ER,3,01,256
Cells,Texture,Variance,ER,3,02,256
Cells,Texture,Variance,ER,3,03,256
Cells,Texture,Variance,ER,5,00,256
Cells,Texture,Variance,ER,5,01,256
Cells,Texture,Variance,ER,5,02,256
Cells,Texture,Variance,ER,5,03,256
Cells,Texture,Variance,Mito,10,00,256
Cells,Texture,Variance,Mito,10,01,256
Cells,Texture,Variance,Mito,10,02,256
Cells,Texture,Variance,Mito,10,03,256
Cells,Texture,Variance,Mito,3,00,256
Cells,Texture,Variance,Mito,3,01,256
Cells,Texture,Variance,Mito,3,02,256
Cells,Texture,Variance,Mito,3,03,256
Cells,Texture,Variance,Mito,5,00,256
Cells,Texture,Variance,Mito,5,01,256
Cells,Texture,Variance,Mito,5,02,256
Cells,Texture,Variance,Mito,5,03,256
Cells,Texture,Variance,RNA,10,00,256
Cells,Texture,Variance,RNA,10,01,256
Cells,Texture,Variance,RNA,10,02,256
Cells,Texture,Variance,RNA,10,03,256
Cells,Texture,Variance,RNA,3,00,256
Cells,Texture,Variance,RNA,3,01,256
Cells,Texture,Variance,RNA,3,02,256
Cells,Texture,Variance,RNA,3,03,256
Cells,Texture,Variance,RNA,5,00,256
Cells,Texture,Variance,RNA,5,01,256
Cells,Texture,Variance,RNA,5,02,256
Cells,Texture,Variance,RNA,5,03,256
Cytoplasm,AreaShape,Area,,,,
Cytoplasm,AreaShape,BoundingBoxArea,,,,
Cytoplasm,AreaShape,BoundingBoxMaximum,X,,,
Cytoplasm,AreaShape,BoundingBoxMaximum,Y,,,
Cytoplasm,AreaShape,BoundingBoxMinimum,X,,,
Cytoplasm,AreaShape,BoundingBoxMinimum,Y,,,
Cytoplasm,AreaShape,Center,X,,,
Cytoplasm,AreaShape,Center,Y,,,
Cytoplasm,AreaShape,Compactness,,,,
Cytoplasm,AreaShape,Eccentricity,,,,
Cytoplasm,AreaShape,EquivalentDiameter,,,,
Cytoplasm,AreaShape,EulerNumber,,,,
Cytoplasm,AreaShape,Extent,,,,
Cytoplasm,AreaShape,FormFactor,,,,
Cytoplasm,AreaShape,MajorAxisLength,,,,
Cytoplasm,AreaShape,MaxFeretDiameter,,,,
Cytoplasm,AreaShape,MaximumRadius,,,,
Cytoplasm,AreaShape,MeanRadius,,,,
Cytoplasm,AreaShape,MedianRadius,,,,
Cytoplasm,AreaShape,MinFeretDiameter,,,,
Cytoplasm,AreaShape,MinorAxisLength,,,,
Cytoplasm,AreaShape,Orientation,,,,
Cytoplasm,AreaShape,Perimeter,,,,
Cytoplasm,AreaShape,Solidity,,,,
Cytoplasm,AreaShape,Zernike,0,0,,
Cytoplasm,AreaShape,Zernike,1,1,,
Cytoplasm,AreaShape,Zernike,2,0,,
Cytoplasm,AreaShape,Zernike,2,2,,
Cytoplasm,AreaShape,Zernike,3,1,,
Cytoplasm,AreaShape,Zernike,3,3,,
Cytoplasm,AreaShape,Zernike,4,0,,
Cytoplasm,AreaShape,Zernike,4,2,,
Cytoplasm,AreaShape,Zernike,4,4,,
Cytoplasm,AreaShape,Zernike,5,1,,
Cytoplasm,AreaShape,Zernike,5,3,,
Cytoplasm,AreaShape,Zernike,5,5,,
Cytoplasm,AreaShape,Zernike,6,0,,
Cytoplasm,AreaShape,Zernike,6,2,,
Cytoplasm,AreaShape,Zernike,6,4,,
Cytoplasm,AreaShape,Zernike,6,6,,
Cytoplasm,AreaShape,Zernike,7,1,,
Cytoplasm,AreaShape,Zernike,7,3,,
Cytoplasm,AreaShape,Zernike,7,5,,
Cytoplasm,AreaShape,Zernike,7,7,,
Cytoplasm,AreaShape,Zernike,8,0,,
Cytoplasm,AreaShape,Zernike,8,2,,
Cytoplasm,AreaShape,Zernike,8,4,,
Cytoplasm,AreaShape,Zernike,8,6,,
Cytoplasm,AreaShape,Zernike,8,8,,
Cytoplasm,AreaShape,Zernike,9,1,,
Cytoplasm,AreaShape,Zernike,9,3,,
Cytoplasm,AreaShape,Zernike,9,5,,
Cytoplasm,AreaShape,Zernike,9,7,,
Cytoplasm,AreaShape,Zernike,9,9,,
Cytoplasm,Correlation,Correlation,AGP,DNA,,
Cytoplasm,Correlation,Correlation,AGP,ER,,
Cytoplasm,Correlation,Correlation,AGP,Mito,,
Cytoplasm,Correlation,Correlation,AGP,RNA,,
Cytoplasm,Correlation,Correlation,DNA,ER,,
Cytoplasm,Correlation,Correlation,DNA,Mito,,
Cytoplasm,Correlation,Correlation,DNA,RNA,,
Cytoplasm,Correlation,Correlation,ER,Mito,,
Cytoplasm,Correlation,Correlation,ER,RNA,,
Cytoplasm,Correlation,Correlation,Mito,RNA,,
Cytoplasm,Correlation,K,AGP,DNA,,
Cytoplasm,Correlation,K,AGP,ER,,
Cytoplasm,Correlation,K,AGP,Mito,,
Cytoplasm,Correlation,K,AGP,RNA,,
Cytoplasm,Correlation,K,DNA,AGP,,
Cytoplasm,Correlation,K,DNA,ER,,
Cytoplasm,Correlation,K,DNA,Mito,,
Cytoplasm,Correlation,K,DNA,RNA,,
Cytoplasm,Correlation,K,ER,AGP,,
Cytoplasm,Correlation,K,ER,DNA,,
Cytoplasm,Correlation,K,ER,Mito,,
Cytoplasm,Correlation,K,ER,RNA,,
Cytoplasm,Correlation,K,Mito,AGP,,
Cytoplasm,Correlation,K,Mito,DNA,,
Cytoplasm,Correlation,K,Mito,ER,,
Cytoplasm,Correlation,K,Mito,RNA,,
Cytoplasm,Correlation,K,RNA,AGP,,
Cytoplasm,Correlation,K,RNA,DNA,,
Cytoplasm,Correlation,K,RNA,ER,,
Cytoplasm,Correlation,K,RNA,Mito,,
Cytoplasm,Correlation,Manders,AGP,DNA,,
Cytoplasm,Correlation,Manders,AGP,ER,,
Cytoplasm,Correlation,Manders,AGP,Mito,,
Cytoplasm,Correlation,Manders,AGP,RNA,,
Cytoplasm,Correlation,Manders,DNA,AGP,,
Cytoplasm,Correlation,Manders,DNA,ER,,
Cytoplasm,Correlation,Manders,DNA,Mito,,
Cytoplasm,Correlation,Manders,DNA,RNA,,
Cytoplasm,Correlation,Manders,ER,AGP,,
Cytoplasm,Correlation,Manders,ER,DNA,,
Cytoplasm,Correlation,Manders,ER,Mito,,
Cytoplasm,Correlation,Manders,ER,RNA,,
Cytoplasm,Correlation,Manders,Mito,AGP,,
Cytoplasm,Correlation,Manders,Mito,DNA,,
Cytoplasm,Correlation,Manders,Mito,ER,,
Cytoplasm,Correlation,Manders,Mito,RNA,,
Cytoplasm,Correlation,Manders,RNA,AGP,,
Cytoplasm,Correlation,Manders,RNA,DNA,,
Cytoplasm,Correlation,Manders,RNA,ER,,
Cytoplasm,Correlation,Manders,RNA,Mito,,
Cytoplasm,Correlation,Overlap,AGP,DNA,,
Cytoplasm,Correlation,Overlap,AGP,ER,,
Cytoplasm,Correlation,Overlap,AGP,Mito,,
Cytoplasm,Correlation,Overlap,AGP,RNA,,
Cytoplasm,Correlation,Overlap,DNA,ER,,
Cytoplasm,Correlation,Overlap,DNA,Mito,,
Cytoplasm,Correlation,Overlap,DNA,RNA,,
Cytoplasm,Correlation,Overlap,ER,Mito,,
Cytoplasm,Correlation,Overlap,ER,RNA,,
Cytoplasm,Correlation,Overlap,Mito,RNA,,
Cytoplasm,Correlation,RWC,AGP,DNA,,
Cytoplasm,Correlation,RWC,AGP,ER,,
Cytoplasm,Correlation,RWC,AGP,Mito,,
Cytoplasm,Correlation,RWC,AGP,RNA,,
Cytoplasm,Correlation,RWC,DNA,AGP,,
Cytoplasm,Correlation,RWC,DNA,ER,,
Cytoplasm,Correlation,RWC,DNA,Mito,,
Cytoplasm,Correlation,RWC,DNA,RNA,,
Cytoplasm,Correlation,RWC,ER,AGP,,
Cytoplasm,Correlation,RWC,ER,DNA,,
Cytoplasm,Correlation,RWC,ER,Mito,,
Cytoplasm,Correlation,RWC,ER,RNA,,
Cytoplasm,Correlation,RWC,Mito,AGP,,
Cytoplasm,Correlation,RWC,Mito,DNA,,
Cytoplasm,Correlation,RWC,Mito,ER,,
Cytoplasm,Correlation,RWC,Mito,RNA,,
Cytoplasm,Correlation,RWC,RNA,AGP,,
Cytoplasm,Correlation,RWC,RNA,DNA,,
Cytoplasm,Correlation,RWC,RNA,ER,,
Cytoplasm,Correlation,RWC,RNA,Mito,,
Cytoplasm,Granularity,10,AGP,,,
Cytoplasm,Granularity,10,DNA,,,
Cytoplasm,Granularity,10,ER,,,
Cytoplasm,Granularity,10,Mito,,,
Cytoplasm,Granularity,10,RNA,,,
Cytoplasm,Granularity,11,AGP,,,
Cytoplasm,Granularity,11,DNA,,,
Cytoplasm,Granularity,11,ER,,,
Cytoplasm,Granularity,11,Mito,,,
Cytoplasm,Granularity,11,RNA,,,
Cytoplasm,Granularity,12,AGP,,,
Cytoplasm,Granularity,12,DNA,,,
Cytoplasm,Granularity,12,ER,,,
Cytoplasm,Granularity,12,Mito,,,
Cytoplasm,Granularity,12,RNA,,,
Cytoplasm,Granularity,13,AGP,,,
Cytoplasm,Granularity,13,DNA,,,
Cytoplasm,Granularity,13,ER,,,
Cytoplasm,Granularity,13,Mito,,,
Cytoplasm,Granularity,13,RNA,,,
Cytoplasm,Granularity,14,AGP,,,
Cytoplasm,Granularity,14,DNA,,,
Cytoplasm,Granularity,14,ER,,,
Cytoplasm,Granularity,14,Mito,,,
Cytoplasm,Granularity,14,RNA,,,
Cytoplasm,Granularity,15,AGP,,,
Cytoplasm,Granularity,15,DNA,,,
Cytoplasm,Granularity,15,ER,,,
Cytoplasm,Granularity,15,Mito,,,
Cytoplasm,Granularity,15,RNA,,,
Cytoplasm,Granularity,16,AGP,,,
Cytoplasm,Granularity,16,DNA,,,
Cytoplasm,Granularity,16,ER,,,
Cytoplasm,Granularity,16,Mito,,,
Cytoplasm,Granularity,16,RNA,,,
Cytoplasm,Granularity,1,AGP,,,
Cytoplasm,Granularity,1,DNA,,,
Cytoplasm,Granularity,1,ER,,,
Cytoplasm,Granularity,1,Mito,,,
Cytoplasm,Granularity,1,RNA,,,
Cytoplasm,Granularity,2,AGP,,,
Cytoplasm,Granularity,2,DNA,,,
Cytoplasm,Granularity,2,ER,,,
Cytoplasm,Granularity,2,Mito,,,
Cytoplasm,Granularity,2,RNA,,,
Cytoplasm,Granularity,3,AGP,,,
Cytoplasm,Granularity,3,DNA,,,
Cytoplasm,Granularity,3,ER,,,
Cytoplasm,Granularity,3,Mito,,,
Cytoplasm,Granularity,3,RNA,,,
Cytoplasm,Granularity,4,AGP,,,
Cytoplasm,Granularity,4,DNA,,,
Cytoplasm,Granularity,4,ER,,,
Cytoplasm,Granularity,4,Mito,,,
Cytoplasm,Granularity,4,RNA,,,
Cytoplasm,Granularity,5,AGP,,,
Cytoplasm,Granularity,5,DNA,,,
Cytoplasm,Granularity,5,ER,,,
Cytoplasm,Granularity,5,Mito,,,
Cytoplasm,Granularity,5,RNA,,,
Cytoplasm,Granularity,6,AGP,,,
Cytoplasm,Granularity,6,DNA,,,
Cytoplasm,Granularity,6,ER,,,
Cytoplasm,Granularity,6,Mito,,,
Cytoplasm,Granularity,6,RNA,,,
Cytoplasm,Granularity,7,AGP,,,
Cytoplasm,Granularity,7,DNA,,,
Cytoplasm,Granularity,7,ER,,,
Cytoplasm,Granularity,7,Mito,,,
Cytoplasm,Granularity,7,RNA,,,
Cytoplasm,Granularity,8,AGP,,,
Cytoplasm,Granularity,8,DNA,,,
Cytoplasm,Granularity,8,ER,,,
Cytoplasm,Granularity,8,Mito,,,
Cytoplasm,Granularity,8,RNA,,,
Cytoplasm,Granularity,9,AGP,,,
Cytoplasm,Granularity,9,DNA,,,
Cytoplasm,Granularity,9,ER,,,
Cytoplasm,Granularity,9,Mito,,,
Cytoplasm,Granularity,9,RNA,,,
Cytoplasm,Intensity,IntegratedIntensityEdge,AGP,,,
Cytoplasm,Intensity,IntegratedIntensityEdge,DNA,,,
Cytoplasm,Intensity,IntegratedIntensityEdge,ER,,,
Cytoplasm,Intensity,IntegratedIntensityEdge,Mito,,,
Cytoplasm,Intensity,IntegratedIntensityEdge,RNA,,,
Cytoplasm,Intensity,IntegratedIntensity,AGP,,,
Cytoplasm,Intensity,IntegratedIntensity,DNA,,,
Cytoplasm,Intensity,IntegratedIntensity,ER,,,
Cytoplasm,Intensity,IntegratedIntensity,Mito,,,
Cytoplasm,Intensity,IntegratedIntensity,RNA,,,
Cytoplasm,Intensity,LowerQuartileIntensity,AGP,,,
Cytoplasm,Intensity,LowerQuartileIntensity,DNA,,,
Cytoplasm,Intensity,LowerQuartileIntensity,ER,,,
Cytoplasm,Intensity,LowerQuartileIntensity,Mito,,,
Cytoplasm,Intensity,LowerQuartileIntensity,RNA,,,
Cytoplasm,Intensity,MADIntensity,AGP,,,
Cytoplasm,Intensity,MADIntensity,DNA,,,
Cytoplasm,Intensity,MADIntensity,ER,,,
Cytoplasm,Intensity,MADIntensity,Mito,,,
Cytoplasm,Intensity,MADIntensity,RNA,,,
Cytoplasm,Intensity,MassDisplacement,AGP,,,
Cytoplasm,Intensity,MassDisplacement,DNA,,,
Cytoplasm,Intensity,MassDisplacement,ER,,,
Cytoplasm,Intensity,MassDisplacement,Mito,,,
Cytoplasm,Intensity,MassDisplacement,RNA,,,
Cytoplasm,Intensity,MaxIntensityEdge,AGP,,,
Cytoplasm,Intensity,MaxIntensityEdge,DNA,,,
Cytoplasm,Intensity,MaxIntensityEdge,ER,,,
Cytoplasm,Intensity,MaxIntensityEdge,Mito,,,
Cytoplasm,Intensity,MaxIntensityEdge,RNA,,,
Cytoplasm,Intensity,MaxIntensity,AGP,,,
Cytoplasm,Intensity,MaxIntensity,DNA,,,
Cytoplasm,Intensity,MaxIntensity,ER,,,
Cytoplasm,Intensity,MaxIntensity,Mito,,,
Cytoplasm,Intensity,MaxIntensity,RNA,,,
Cytoplasm,Intensity,MeanIntensityEdge,AGP,,,
Cytoplasm,Intensity,MeanIntensityEdge,DNA,,,
Cytoplasm,Intensity,MeanIntensityEdge,ER,,,
Cytoplasm,Intensity,MeanIntensityEdge,Mito,,,
Cytoplasm,Intensity,MeanIntensityEdge,RNA,,,
Cytoplasm,Intensity,MeanIntensity,AGP,,,
Cytoplasm,Intensity,MeanIntensity,DNA,,,
Cytoplasm,Intensity,MeanIntensity,ER,,,
Cytoplasm,Intensity,MeanIntensity,Mito,,,
Cytoplasm,Intensity,MeanIntensity,RNA,,,
Cytoplasm,Intensity,MedianIntensity,AGP,,,
Cytoplasm,Intensity,MedianIntensity,DNA,,,
Cytoplasm,Intensity,MedianIntensity,ER,,,
Cytoplasm,Intensity,MedianIntensity,Mito,,,
Cytoplasm,Intensity,MedianIntensity,RNA,,,
Cytoplasm,Intensity,MinIntensityEdge,AGP,,,
Cytoplasm,Intensity,MinIntensityEdge,DNA,,,
Cytoplasm,Intensity,MinIntensityEdge,ER,,,
Cytoplasm,Intensity,MinIntensityEdge,Mito,,,
Cytoplasm,Intensity,MinIntensityEdge,RNA,,,
Cytoplasm,Intensity,MinIntensity,AGP,,,
Cytoplasm,Intensity,MinIntensity,DNA,,,
Cytoplasm,Intensity,MinIntensity,ER,,,
Cytoplasm,Intensity,MinIntensity,Mito,,,
Cytoplasm,Intensity,MinIntensity,RNA,,,
Cytoplasm,Intensity,StdIntensityEdge,AGP,,,
Cytoplasm,Intensity,StdIntensityEdge,DNA,,,
Cytoplasm,Intensity,StdIntensityEdge,ER,,,
Cytoplasm,Intensity,StdIntensityEdge,Mito,,,
Cytoplasm,Intensity,StdIntensityEdge,RNA,,,
Cytoplasm,Intensity,StdIntensity,AGP,,,
Cytoplasm,Intensity,StdIntensity,DNA,,,
Cytoplasm,Intensity,StdIntensity,ER,,,
Cytoplasm,Intensity,StdIntensity,Mito,,,
Cytoplasm,Intensity,StdIntensity,RNA,,,
Cytoplasm,Intensity,UpperQuartileIntensity,AGP,,,
Cytoplasm,Intensity,UpperQuartileIntensity,DNA,,,
Cytoplasm,Intensity,UpperQuartileIntensity,ER,,,
Cytoplasm,Intensity,UpperQuartileIntensity,Mito,,,
Cytoplasm,Intensity,UpperQuartileIntensity,RNA,,,
Cytoplasm,Location,CenterMassIntensity,X,AGP,,
Cytoplasm,Location,CenterMassIntensity,X,DNA,,
Cytoplasm,Location,CenterMassIntensity,X,ER,,
Cytoplasm,Location,CenterMassIntensity,X,Mito,,
Cytoplasm,Location,CenterMassIntensity,X,RNA,,
Cytoplasm,Location,CenterMassIntensity,Y,AGP,,
Cytoplasm,Location,CenterMassIntensity,Y,DNA,,
Cytoplasm,Location,CenterMassIntensity,Y,ER,,
Cytoplasm,Location,CenterMassIntensity,Y,Mito,,
Cytoplasm,Location,CenterMassIntensity,Y,RNA,,
Cytoplasm,Location,CenterMassIntensity,Z,AGP,,
Cytoplasm,Location,CenterMassIntensity,Z,DNA,,
Cytoplasm,Location,CenterMassIntensity,Z,ER,,
Cytoplasm,Location,CenterMassIntensity,Z,Mito,,
Cytoplasm,Location,CenterMassIntensity,Z,RNA,,
Cytoplasm,Location,Center,X,,,
Cytoplasm,Location,Center,Y,,,
Cytoplasm,Location,MaxIntensity,X,AGP,,
Cytoplasm,Location,MaxIntensity,X,DNA,,
Cytoplasm,Location,MaxIntensity,X,ER,,
Cytoplasm,Location,MaxIntensity,X,Mito,,
Cytoplasm,Location,MaxIntensity,X,RNA,,
Cytoplasm,Location,MaxIntensity,Y,AGP,,
Cytoplasm,Location,MaxIntensity,Y,DNA,,
Cytoplasm,Location,MaxIntensity,Y,ER,,
Cytoplasm,Location,MaxIntensity,Y,Mito,,
Cytoplasm,Location,MaxIntensity,Y,RNA,,
Cytoplasm,Location,MaxIntensity,Z,AGP,,
Cytoplasm,Location,MaxIntensity,Z,DNA,,
Cytoplasm,Location,MaxIntensity,Z,ER,,
Cytoplasm,Location,MaxIntensity,Z,Mito,,
Cytoplasm,Location,MaxIntensity,Z,RNA,,
Cytoplasm,Number,Object,Number,,,
Cytoplasm,Parent,Cells,,,,
Cytoplasm,Parent,Nuclei,,,,
Cytoplasm,RadialDistribution,FracAtD,AGP,1of4,,
Cytoplasm,RadialDistribution,FracAtD,AGP,2of4,,
Cytoplasm,RadialDistribution,FracAtD,AGP,3of4,,
Cytoplasm,RadialDistribution,FracAtD,AGP,4of4,,
Cytoplasm,RadialDistribution,FracAtD,DNA,1of4,,
Cytoplasm,RadialDistribution,FracAtD,DNA,2of4,,
Cytoplasm,RadialDistribution,FracAtD,DNA,3of4,,
Cytoplasm,RadialDistribution,FracAtD,DNA,4of4,,
Cytoplasm,RadialDistribution,FracAtD,ER,1of4,,
Cytoplasm,RadialDistribution,FracAtD,ER,2of4,,
Cytoplasm,RadialDistribution,FracAtD,ER,3of4,,
Cytoplasm,RadialDistribution,FracAtD,ER,4of4,,
Cytoplasm,RadialDistribution,FracAtD,Mito,1of4,,
Cytoplasm,RadialDistribution,FracAtD,Mito,2of4,,
Cytoplasm,RadialDistribution,FracAtD,Mito,3of4,,
Cytoplasm,RadialDistribution,FracAtD,Mito,4of4,,
Cytoplasm,RadialDistribution,FracAtD,RNA,1of4,,
Cytoplasm,RadialDistribution,FracAtD,RNA,2of4,,
Cytoplasm,RadialDistribution,FracAtD,RNA,3of4,,
Cytoplasm,RadialDistribution,FracAtD,RNA,4of4,,
Cytoplasm,RadialDistribution,MeanFrac,AGP,1of4,,
Cytoplasm,RadialDistribution,MeanFrac,AGP,2of4,,
Cytoplasm,RadialDistribution,MeanFrac,AGP,3of4,,
Cytoplasm,RadialDistribution,MeanFrac,AGP,4of4,,
Cytoplasm,RadialDistribution,MeanFrac,DNA,1of4,,
Cytoplasm,RadialDistribution,MeanFrac,DNA,2of4,,
Cytoplasm,RadialDistribution,MeanFrac,DNA,3of4,,
Cytoplasm,RadialDistribution,MeanFrac,DNA,4of4,,
Cytoplasm,RadialDistribution,MeanFrac,ER,1of4,,
Cytoplasm,RadialDistribution,MeanFrac,ER,2of4,,
Cytoplasm,RadialDistribution,MeanFrac,ER,3of4,,
Cytoplasm,RadialDistribution,MeanFrac,ER,4of4,,
Cytoplasm,RadialDistribution,MeanFrac,Mito,1of4,,
Cytoplasm,RadialDistribution,MeanFrac,Mito,2of4,,
Cytoplasm,RadialDistribution,MeanFrac,Mito,3of4,,
Cytoplasm,RadialDistribution,MeanFrac,Mito,4of4,,
Cytoplasm,RadialDistribution,MeanFrac,RNA,1of4,,
Cytoplasm,RadialDistribution,MeanFrac,RNA,2of4,,
Cytoplasm,RadialDistribution,MeanFrac,RNA,3of4,,
Cytoplasm,RadialDistribution,MeanFrac,RNA,4of4,,
Cytoplasm,RadialDistribution,RadialCV,AGP,1of4,,
Cytoplasm,RadialDistribution,RadialCV,AGP,2of4,,
Cytoplasm,RadialDistribution,RadialCV,AGP,3of4,,
Cytoplasm,RadialDistribution,RadialCV,AGP,4of4,,
Cytoplasm,RadialDistribution,RadialCV,DNA,1of4,,
Cytoplasm,RadialDistribution,RadialCV,DNA,2of4,,
Cytoplasm,RadialDistribution,RadialCV,DNA,3of4,,
Cytoplasm,RadialDistribution,RadialCV,DNA,4of4,,
Cytoplasm,RadialDistribution,RadialCV,ER,1of4,,
Cytoplasm,RadialDistribution,RadialCV,ER,2of4,,
Cytoplasm,RadialDistribution,RadialCV,ER,3of4,,
Cytoplasm,RadialDistribution,RadialCV,ER,4of4,,
Cytoplasm,RadialDistribution,RadialCV,Mito,1of4,,
Cytoplasm,RadialDistribution,RadialCV,Mito,2of4,,
Cytoplasm,RadialDistribution,RadialCV,Mito,3of4,,
Cytoplasm,RadialDistribution,RadialCV,Mito,4of4,,
Cytoplasm,RadialDistribution,RadialCV,RNA,1of4,,
Cytoplasm,RadialDistribution,RadialCV,RNA,2of4,,
Cytoplasm,RadialDistribution,RadialCV,RNA,3of4,,
Cytoplasm,RadialDistribution,RadialCV,RNA,4of4,,
Cytoplasm,Texture,AngularSecondMoment,AGP,10,00,256
Cytoplasm,Texture,AngularSecondMoment,AGP,10,01,256
Cytoplasm,Texture,AngularSecondMoment,AGP,10,02,256
Cytoplasm,Texture,AngularSecondMoment,AGP,10,03,256
Cytoplasm,Texture,AngularSecondMoment,AGP,3,00,256
Cytoplasm,Texture,AngularSecondMoment,AGP,3,01,256
Cytoplasm,Texture,AngularSecondMoment,AGP,3,02,256
Cytoplasm,Texture,AngularSecondMoment,AGP,3,03,256
Cytoplasm,Texture,AngularSecondMoment,AGP,5,00,256
Cytoplasm,Texture,AngularSecondMoment,AGP,5,01,256
Cytoplasm,Texture,AngularSecondMoment,AGP,5,02,256
Cytoplasm,Texture,AngularSecondMoment,AGP,5,03,256
Cytoplasm,Texture,AngularSecondMoment,DNA,10,00,256
Cytoplasm,Texture,AngularSecondMoment,DNA,10,01,256
Cytoplasm,Texture,AngularSecondMoment,DNA,10,02,256
Cytoplasm,Texture,AngularSecondMoment,DNA,10,03,256
Cytoplasm,Texture,AngularSecondMoment,DNA,3,00,256
Cytoplasm,Texture,AngularSecondMoment,DNA,3,01,256
Cytoplasm,Texture,AngularSecondMoment,DNA,3,02,256
Cytoplasm,Texture,AngularSecondMoment,DNA,3,03,256
Cytoplasm,Texture,AngularSecondMoment,DNA,5,00,256
Cytoplasm,Texture,AngularSecondMoment,DNA,5,01,256
Cytoplasm,Texture,AngularSecondMoment,DNA,5,02,256
Cytoplasm,Texture,AngularSecondMoment,DNA,5,03,256
Cytoplasm,Texture,AngularSecondMoment,ER,10,00,256
Cytoplasm,Texture,AngularSecondMoment,ER,10,01,256
Cytoplasm,Texture,AngularSecondMoment,ER,10,02,256
Cytoplasm,Texture,AngularSecondMoment,ER,10,03,256
Cytoplasm,Texture,AngularSecondMoment,ER,3,00,256
Cytoplasm,Texture,AngularSecondMoment,ER,3,01,256
Cytoplasm,Texture,AngularSecondMoment,ER,3,02,256
Cytoplasm,Texture,AngularSecondMoment,ER,3,03,256
Cytoplasm,Texture,AngularSecondMoment,ER,5,00,256
Cytoplasm,Texture,AngularSecondMoment,ER,5,01,256
Cytoplasm,Texture,AngularSecondMoment,ER,5,02,256
Cytoplasm,Texture,AngularSecondMoment,ER,5,03,256
Cytoplasm,Texture,AngularSecondMoment,Mito,10,00,256
Cytoplasm,Texture,AngularSecondMoment,Mito,10,01,256
Cytoplasm,Texture,AngularSecondMoment,Mito,10,02,256
Cytoplasm,Texture,AngularSecondMoment,Mito,10,03,256
Cytoplasm,Texture,AngularSecondMoment,Mito,3,00,256
Cytoplasm,Texture,AngularSecondMoment,Mito,3,01,256
Cytoplasm,Texture,AngularSecondMoment,Mito,3,02,256
Cytoplasm,Texture,AngularSecondMoment,Mito,3,03,256
Cytoplasm,Texture,AngularSecondMoment,Mito,5,00,256
Cytoplasm,Texture,AngularSecondMoment,Mito,5,01,256
Cytoplasm,Texture,AngularSecondMoment,Mito,5,02,256
Cytoplasm,Texture,AngularSecondMoment,Mito,5,03,256
Cytoplasm,Texture,AngularSecondMoment,RNA,10,00,256
Cytoplasm,Texture,AngularSecondMoment,RNA,10,01,256
Cytoplasm,Texture,AngularSecondMoment,RNA,10,02,256
Cytoplasm,Texture,AngularSecondMoment,RNA,10,03,256
Cytoplasm,Texture,AngularSecondMoment,RNA,3,00,256
Cytoplasm,Texture,AngularSecondMoment,RNA,3,01,256
Cytoplasm,Texture,AngularSecondMoment,RNA,3,02,256
Cytoplasm,Texture,AngularSecondMoment,RNA,3,03,256
Cytoplasm,Texture,AngularSecondMoment,RNA,5,00,256
Cytoplasm,Texture,AngularSecondMoment,RNA,5,01,256
Cytoplasm,Texture,AngularSecondMoment,RNA,5,02,256
Cytoplasm,Texture,AngularSecondMoment,RNA,5,03,256
Cytoplasm,Texture,Contrast,AGP,10,00,256
Cytoplasm,Texture,Contrast,AGP,10,01,256
Cytoplasm,Texture,Contrast,AGP,10,02,256
Cytoplasm,Texture,Contrast,AGP,10,03,256
Cytoplasm,Texture,Contrast,AGP,3,00,256
Cytoplasm,Texture,Contrast,AGP,3,01,256
Cytoplasm,Texture,Contrast,AGP,3,02,256
Cytoplasm,Texture,Contrast,AGP,3,03,256
Cytoplasm,Texture,Contrast,AGP,5,00,256
Cytoplasm,Texture,Contrast,AGP,5,01,256
Cytoplasm,Texture,Contrast,AGP,5,02,256
Cytoplasm,Texture,Contrast,AGP,5,03,256
Cytoplasm,Texture,Contrast,DNA,10,00,256
Cytoplasm,Texture,Contrast,DNA,10,01,256
Cytoplasm,Texture,Contrast,DNA,10,02,256
Cytoplasm,Texture,Contrast,DNA,10,03,256
Cytoplasm,Texture,Contrast,DNA,3,00,256
Cytoplasm,Texture,Contrast,DNA,3,01,256
Cytoplasm,Texture,Contrast,DNA,3,02,256
Cytoplasm,Texture,Contrast,DNA,3,03,256
Cytoplasm,Texture,Contrast,DNA,5,00,256
Cytoplasm,Texture,Contrast,DNA,5,01,256
Cytoplasm,Texture,Contrast,DNA,5,02,256
Cytoplasm,Texture,Contrast,DNA,5,03,256
Cytoplasm,Texture,Contrast,ER,10,00,256
Cytoplasm,Texture,Contrast,ER,10,01,256
Cytoplasm,Texture,Contrast,ER,10,02,256
Cytoplasm,Texture,Contrast,ER,10,03,256
Cytoplasm,Texture,Contrast,ER,3,00,256
Cytoplasm,Texture,Contrast,ER,3,01,256
Cytoplasm,Texture,Contrast,ER,3,02,256
Cytoplasm,Texture,Contrast,ER,3,03,256
Cytoplasm,Texture,Contrast,ER,5,00,256
Cytoplasm,Texture,Contrast,ER,5,01,256
